SafetyMargin,Eta,Tau,output
0.043543841689825,0.4818212389945984,0.6063727736473083,0
0.0413396060466766,0.9084118604660034,0.5378500819206238,0
0.0897168740630149,0.5893035531044006,0.8812215924263,0
0.0762679800391197,0.8645868897438049,0.9752389192581176,11
0.0340326018631458,0.7624580264091492,0.3007302284240722,0
0.0136800482869148,0.8207113146781921,0.5073258280754089,10
0.0416637919843196,0.7386518716812134,0.2517790794372558,0
0.0272019710391759,0.3532239198684692,0.6487915515899658,18
0.086096815764904,0.0155919604003429,0.8905879259109497,14
0.0699108764529228,0.588014543056488,0.7571533918380737,8
0.0163094997406005,0.1871925592422485,0.0932502076029777,20
0.0576346404850482,0.9978625774383544,0.8835135698318481,1
0.0811974927783012,0.4831163287162781,0.7099551558494568,0
0.0680728107690811,0.4576863348484039,0.6254071593284607,0
0.0430519692599773,0.0299960747361183,0.7753332853317261,17
0.0922943800687789,0.6695511937141418,0.4270494282245636,0
0.0080749988555908,0.3226276636123657,0.6212461590766907,135
0.0740514695644378,0.1270702183246612,0.0692258849740028,0
0.0158656928688287,0.1390687078237533,0.9423530101776124,319
0.0264005940407514,0.1377611756324768,0.7021561861038208,103
0.080554150044918,0.0425820983946323,0.2028166949748993,0
0.0058028264902532,0.6358445286750793,0.8070095181465149,202
0.001069966237992,0.0329685062170028,0.3866468369960785,245
0.0892034620046615,0.2622040808200836,0.9826297163963318,13
0.0684491768479347,0.0858833864331245,0.1965582966804504,0
0.0463666282594203,0.5111048221588135,0.294899582862854,0
0.0734905824065208,0.2179521918296814,0.3311953842639923,0
0.074837677180767,0.6395862698554993,0.1690619885921478,0
0.0313357971608638,0.2583179473876953,0.2337914258241653,0
0.0652900710701942,0.5980892181396484,0.2629161775112152,0
0.0236572418361902,0.5557330250740051,0.3570893108844757,4
0.0733693987131118,0.1416835784912109,0.3426794707775116,0
0.0798209235072135,0.2870786190032959,0.6913418769836426,0
0.0950061827898025,0.2821824550628662,0.6902088522911072,0
0.043109443038702,0.7015314102172852,0.5106213688850403,0
0.0015753040788695,0.4887259006500244,0.5567582249641418,281
0.0440853387117385,0.9740713834762572,0.5912867784500122,0
0.0033813610207289,0.2649187743663788,0.1236513629555702,109
0.0751348435878753,0.7031174302101135,0.7702160477638245,0
0.064212217926979,0.1584069579839706,0.0149861127138137,0
0.0498049855232238,0.9590572118759156,0.2938328385353088,0
0.0595748201012611,0.3438847362995147,0.176098421216011,0
0.064219556748867,0.919109046459198,0.0323659405112266,0
0.0769800767302513,0.8366830945014954,0.0622401684522628,0
0.0265743285417556,0.3557488620281219,0.7169834971427917,32
0.073350116610527,0.5874439477920532,0.4961414933204651,0
0.0586199350655078,0.6137881278991699,0.4325167238712311,0
0.0487545430660247,0.5391128659248352,0.4916056394577026,5
0.0782633051276207,0.0956681370735168,0.4132397770881653,5
0.0062791011296212,0.6187587380409241,0.0295532420277595,23
0.0362068526446819,0.5685757994651794,0.8755128383636475,43
0.0434738621115684,0.5099284052848816,0.1449420899152755,0
0.0899227708578109,0.7313960790634155,0.8769182562828064,0
0.0256328620016574,0.0010179702658206,0.768221378326416,92
0.0148048205301165,0.2567193210124969,0.0348998792469501,26
0.0968329831957817,0.4178228974342346,0.5943447351455688,0
0.0060482169501483,0.5845905542373657,0.5527549982070923,103
0.0272663664072752,0.2147793471813202,0.4222017824649811,26
0.0373625680804252,0.8501222133636475,0.5532134175300598,0
0.0285057667642831,0.0702991262078285,0.5389381051063538,40
0.0855635106563568,0.8223246335983276,0.682320237159729,0
0.0432220138609409,0.9242664575576782,0.4086083769798279,0
0.0800988599658012,0.31555837392807,0.1014115959405899,0
0.0427159629762172,0.6532403230667114,0.3907647132873535,0
0.0416123941540718,0.1202366054058075,0.228669211268425,0
0.0832192227244377,0.6068397760391235,0.9794955849647522,1
0.0694412961602211,0.4298287332057953,0.7297302484512329,0
0.0266932155936956,0.7926250696182251,0.8249316215515137,39
0.0599395297467708,0.2489177733659744,0.4185918569564819,2
0.0273389406502246,0.8653520941734314,0.9875220060348512,46
0.0166578646749258,0.7005724906921387,0.9008059501647948,98
0.0618906989693641,0.4981094300746918,0.6940352320671082,1
0.0027591523248702,0.4204310178756714,0.7535310983657837,315
0.0089367134496569,0.9665944576263428,0.3566083610057831,4
0.0889163389801979,0.4053017795085907,0.504552960395813,0
0.080868624150753,0.8001806139945984,0.4615532457828522,0
0.0066949459724128,0.8771128058433533,0.487002283334732,87
0.0016007724916562,0.5582965612411499,0.1515336036682129,50
0.0759882256388664,0.8766216039657593,0.094285748898983,0
0.0524043217301368,0.4698136746883392,0.2169361412525177,0
0.0590849481523036,0.4711688160896301,0.6186050176620483,0
0.0344783179461956,0.9370823502540588,0.308044284582138,0
0.0353180207312107,0.73481285572052,0.9077228307724,27
0.0668344274163246,0.7573338747024536,0.3932001292705536,0
0.0369324050843715,0.2984131574630737,0.8107684850692749,29
0.0598766095936298,0.5331469774246216,0.2647238075733185,0
0.0408196337521076,0.5973047614097595,0.3585221171379089,0
0.0234944857656955,0.0670761540532112,0.6855626106262207,108
0.003101312322542,0.9925023913383484,0.1273475140333175,4
0.0751807764172554,0.0413069687783718,0.0016216377262026,0
0.0783739015460014,0.814252495765686,0.6808658242225647,0
0.0086885588243603,0.0211707428097724,0.5984187722206116,220
0.0184612050652503,0.2615653574466705,0.3898259699344635,38
0.0019953160081058,0.708916187286377,0.6526661515235901,191
0.0270091034471988,0.6435719132423401,0.7643554210662842,27
0.0283993668854236,0.3454272747039795,0.2097470611333847,0
0.0811756700277328,0.7864092588424683,0.3209441006183624,0
0.0276570860296487,0.93491792678833,0.944769024848938,45
0.0911612138152122,0.6186109781265259,0.949292540550232,0
0.0303314365446567,0.0481520369648933,0.9386281967163086,73
0.0972150266170501,0.2170056253671646,0.0244216490536928,0
0.0173662584275007,0.6495461463928223,0.3633841574192047,2
0.0991364419460296,0.2078896313905716,0.9324981570243835,1
0.0822314247488975,0.0650343969464302,0.985974133014679,0
0.0429732650518417,0.4709781408309936,0.3181749582290649,0
0.0100511740893125,0.8402191996574402,0.383694589138031,15
0.0976508110761642,0.3853126764297485,0.569025993347168,0
0.0084936125203967,0.6431756615638733,0.444105863571167,55
0.0783139988780021,0.2886870503425598,0.0015954324044287,0
0.0779644697904586,0.0355890356004238,0.4162314534187317,0
0.0102821746841073,0.6182029247283936,0.8815175890922546,215
0.0877443626523017,0.1787551343441009,0.9057435393333436,12
0.0125408489257097,0.7182908654212952,0.1781338006258011,6
0.0642659068107605,0.3056929409503937,0.7940760254859924,9
0.082001231610775,0.0200381465256214,0.448433369398117,0
0.0233721565455198,0.0617488734424114,0.1029536575078964,8
0.0537129156291484,0.9411229491233826,0.0717804655432701,0
0.0818928331136703,0.7379847168922424,0.2465496957302093,0
0.0704646930098533,0.5505537986755371,0.8784766793251038,0
0.0475462153553962,0.236850619316101,0.959557294845581,44
0.0646019056439399,0.0750560313463211,0.8477722406387329,41
0.0922349318861961,0.6843103170394897,0.0465456880629062,0
0.0703800544142723,0.0461673252284526,0.776229202747345,0
0.0991963818669319,0.3617018461227417,0.543402373790741,0
0.0030045437160879,0.5653307437896729,0.1656590551137924,43
0.0702210068702697,0.1569918394088745,0.7963638305664062,24
0.0784522965550422,0.7768898606300354,0.3535009026527405,0
0.0375824198126792,0.0780226364731788,0.6647412776947021,18
0.0249274279922246,0.1332813501358032,0.7969591617584229,196
0.093092456459999,0.7201586365699768,0.5321671366691589,0
0.0903327763080596,0.6043279767036438,0.8451756834983826,0
0.0789683386683464,0.6193495988845825,0.3366045355796814,0
0.0119578782469034,0.7207220196723938,0.2803825139999389,11
0.0998060181736946,0.0057753650471568,0.055346954613924,0
0.0540295839309692,0.3737213313579559,0.374127447605133,0
0.0514020286500453,0.1879731565713882,0.8664470911026001,16
0.0836275741457939,0.339958131313324,0.4365832507610321,0
0.0277697034180164,0.8761134147644043,0.1978588700294494,0
0.0525846146047115,0.5927694439888,0.76833176612854,1
0.0601996853947639,0.4120985567569732,0.0064402697607874,0
0.078769601881504,0.9471712708473206,0.4697105288505554,0
0.0404451824724674,0.5464707612991333,0.2373848408460617,0
0.0624367408454418,0.9979424476623536,0.3051469326019287,0
0.0050523644313216,0.2757292091846466,0.5802008509635925,223
0.0050836857408285,0.640917181968689,0.937828779220581,282
0.0875452607870101,0.3115085065364837,0.6341869831085205,0
0.089601032435894,0.9036605954170228,0.602920651435852,0
0.0341365188360214,0.6254907250404358,0.780109703540802,16
0.0156343169510364,0.0245116185396909,0.2452258467674255,53
0.0038614426739513,0.6185754537582397,0.8093489408493042,227
0.0272207055240869,0.8788144588470459,0.7380378842353821,34
0.0175789259374141,0.0153615660965442,0.3692218363285064,57
0.0141407120972871,0.4238238632678985,0.6024352312088013,80
0.0582383349537849,0.4642379283905029,0.2980370819568634,0
0.0003846444305963,0.5925757884979248,0.1414334923028946,49
0.0724619701504707,0.6098251342773438,0.9951140880584716,14
0.0509093962609767,0.3142114281654358,0.1770866066217422,0
0.0991369113326072,0.5619258880615234,0.5838186740875244,0
0.0809687450528144,0.4433641135692596,0.916970193386078,0
0.0912096425890922,0.5679051876068115,0.7845654487609863,0
0.0038822197820991,0.7126688361167908,0.9786783456802368,340
0.0777233764529228,0.2728030681610107,0.7225574254989624,0
0.0143556175753474,0.1988685429096222,0.8037471771240234,187
0.0811251476407051,0.5710957050323486,0.4972509741783142,0
0.0829212069511413,0.7824131846427917,0.6850116848945618,0
0.0789689943194389,0.5119776129722595,0.6040897369384766,0
0.0100674126297235,0.356405645608902,0.9538010954856871,260
0.0077692340128123,0.7837083339691162,0.6189336776733398,95
0.0546644739806652,0.0632727742195129,0.6375114917755127,18
0.0039222571067512,0.3675611913204193,0.5991920828819275,253
0.040279671549797,0.1447671949863433,0.2423007190227508,5
0.0384128801524639,0.4695269167423248,0.605461061000824,4
0.0959858074784278,0.7548528909683228,0.1507170349359512,0
0.0128016835078597,0.5599532127380371,0.9707819819450378,216
0.0939145907759666,0.2406222373247146,0.520117461681366,2
0.0207894966006279,0.1545179784297943,0.9392541646957396,214
0.0768443867564201,0.8762860894203186,0.4201249182224273,0
0.0502988882362842,0.1392285674810409,0.3724112212657928,0
0.0381144545972347,0.7809038758277893,0.0822667628526687,0
0.0858715251088142,0.0522976107895374,0.2631705403327942,0
0.0577369295060634,0.0215143747627735,0.7397171854972839,16
0.092316910624504,0.0977963358163833,0.8298352360725403,11
0.0020489131566137,0.8111140727996826,0.9935482144355774,306
0.0830351337790489,0.7256917953491211,0.3226882219314575,0
0.047263354063034,0.8512039184570312,0.6627162098884583,1
0.0009102250332944,0.5936195254325867,0.6339866518974304,235
0.052091509103775,0.6139916181564331,0.2428555786609649,0
0.07992485165596,0.525479793548584,0.0466477908194065,0
0.0751139372587204,0.4668478965759277,0.0404222719371318,0
0.0857146233320236,0.975677728652954,0.9627525806427002,9
0.0465583279728889,0.3723123371601105,0.6041544675827026,0
0.0585415437817573,0.776965856552124,0.6877794861793518,5
0.0399651490151882,0.4996315240859985,0.1700670719146728,0
0.073946826159954,0.8433939814567566,0.7210069298744202,0
0.082621194422245,0.281973123550415,0.8345904350280762,0
0.0126571161672472,0.1815106719732284,0.9355578422546388,325
0.0824513286352157,0.4128375649452209,0.996688961982727,9
0.0169069748371839,0.6121701598167419,0.1207577809691429,0
0.0176821704953908,0.7697943449020386,0.1741775721311569,0
0.022541357204318,0.6115536093711853,0.2953998744487762,4
0.0382693372666835,0.8772038221359253,0.7438212633132935,0
0.0588920526206493,0.8044611811637878,0.5360577702522278,0
0.0019605054985731,0.2310465276241302,0.0224313028156757,45
0.0245750099420547,0.62823486328125,0.2647266685962677,0
0.0390797406435012,0.5117153525352478,0.959791660308838,26
0.041714172810316,0.9445129632949828,0.4435546100139618,0
0.0762017294764518,0.6986269354820251,0.3625385463237762,0
0.0139376521110534,0.6275114417076111,0.5652582049369812,33
0.0272892247885465,0.6977376937866211,0.5353097915649414,8
0.0132075864821672,0.6923705339431763,0.0441056527197361,0
0.016291880980134,0.7501431107521057,0.3001336455345154,8
0.0165110137313604,0.5053769946098328,0.6026797294616699,83
0.031254731118679,0.5266037583351135,0.0666757524013519,0
0.0215274728834629,0.9819900393486024,0.2072969526052475,0
0.073494516313076,0.3252828121185303,0.4210472404956817,0
0.0571746118366718,0.0663379654288292,0.9536895751953124,49
0.0258090831339359,0.9329857230186462,0.9289988279342652,30
0.0704422444105148,0.98418790102005,0.3980053067207336,0
0.0599822290241718,0.5948169827461243,0.360735148191452,0
0.0090884445235133,0.7442781925201416,0.5630203485488892,74
0.0982550755143165,0.8863242268562317,0.7808130383491516,0
0.054131269454956,0.4429101645946502,0.1116585507988929,0
0.0673136636614799,0.524686872959137,0.4328739047050476,0
0.047973770648241,0.1025167629122734,0.0550571754574775,0
0.0066507919691503,0.0022999749053269,0.8603355884552002,303
0.0704135447740554,0.0566739551723003,0.8592697978019714,24
0.0762528926134109,0.6014767289161682,0.2270890176296234,0
0.0638163611292839,0.0208657756447792,0.8540621995925903,14
0.0140994191169738,0.380437970161438,0.8533084988594055,152
0.076318047940731,0.7473315596580505,0.6527959704399109,0
0.0108294831588864,0.2810870409011841,0.9696553945541382,382
0.0706070214509964,0.0679886862635612,0.6029921174049377,14
0.0378380119800567,0.2257211953401565,0.8539873957633972,45
0.0762528404593467,0.347300112247467,0.8205904364585876,0
0.037202525883913,0.9780929088592528,0.2002184987068176,0
0.0729276835918426,0.9685044288635254,0.5364351868629456,0
0.0934703275561332,0.1942320019006729,0.1199004203081131,0
0.094305895268917,0.463033378124237,0.9108304381370544,0
0.079095609486103,0.0859600603580474,0.3133206963539123,0
0.0782359987497329,0.4927781820297241,0.6801273822784424,3
0.0486214533448219,0.8219144940376282,0.1923388540744781,0
0.0544127337634563,0.7924605011940002,0.9336535334587096,23
0.0621226131916046,0.8223171830177307,0.1954037547111511,0
0.0440663360059261,0.1229752749204635,0.3201966881752014,5
0.0549893379211425,0.8808854818344116,0.1175995469093322,0
0.0838484689593315,0.9552804827690125,0.5029392242431641,0
0.0821853503584861,0.2901690304279327,0.3007012605667114,0
0.0452086292207241,0.2312294840812683,0.2788435518741607,0
0.069886066019535,0.1426062136888504,0.9875816702842712,17
0.0228223111480474,0.7507198452949524,0.0398530662059783,8
0.0960203185677528,0.5866446495056152,0.4246876239776611,0
0.0766874030232429,0.0243192259222269,0.7854521870613098,21
0.0197180081158876,0.1457408219575882,0.8668769598007202,191
0.0453030690550804,0.3156459033489227,0.5085899829864502,9
0.0163636580109596,0.0738575085997581,0.2195951342582702,39
0.0588545762002468,0.0161302424967288,0.2379526495933532,4
0.0444962866604328,0.3041304349899292,0.2706681787967682,3
0.0707084611058235,0.7826441526412964,0.3117655515670776,0
0.0711492225527763,0.19185771048069,0.931051790714264,0
0.056752186268568,0.0253411196172237,0.1170016527175903,0
0.0559532903134822,0.0467676445841789,0.0644229799509048,0
0.0520807206630706,0.5901072025299072,0.4819367527961731,0
0.0567301101982593,0.0211803205311298,0.1478011906147003,0
0.082937516272068,0.8091046214103699,0.487220823764801,0
0.0286916550248861,0.6358323097229004,0.5406123995780945,1
0.0393080525100231,0.90348219871521,0.1077638566493988,0
0.0864992663264274,0.7133938670158386,0.0004189577884972,0
0.0163301341235637,0.5805231332778931,0.0861044973134994,0
0.0237152930349111,0.752387523651123,0.4421570003032684,0
0.0983938053250312,0.7067104578018188,0.1262698322534561,0
0.0750817507505416,0.228727638721466,0.8261262774467468,6
0.0422122739255428,0.1572597920894622,0.9530677199363708,39
0.0624241642653942,0.0393817722797393,0.1420696824789047,0
0.0776409730315208,0.1329697221517563,0.6401759386062622,10
0.0252053942531347,0.5918585062026978,0.229203462600708,0
0.0467782355844974,0.0134603325277566,0.3943844139575958,0
0.0083246817812323,0.7654668092727661,0.0356193706393241,17
0.0537376292049884,0.941071391105652,0.4224938154220581,0
0.0687717422842979,0.1012449637055397,0.3399400115013122,0
0.092973954975605,0.614002525806427,0.9105613231658936,7
0.0413491427898407,0.8717322945594788,0.6703284978866577,12
0.0595996268093586,0.7694326043128967,0.0047987038269639,0
0.0627536028623581,0.2840972542762756,0.8359547853469849,7
0.0228083115071058,0.4946016371250152,0.1291745901107788,1
0.0808501914143562,0.6109604835510254,0.5879205465316772,0
0.068754605948925,0.089219830930233,0.8859331011772156,0
0.030421856790781,0.7764659523963928,0.4648204147815704,0
0.0141792614012956,0.9812867045402528,0.2825956344604492,0
0.0547140650451183,0.1322876960039138,0.4132004082202911,3
0.0464775413274765,0.1563151776790619,0.7772067785263062,18
0.0669301077723503,0.2744762301445007,0.916670024394989,41
0.049744464457035,0.7983100414276123,0.2472476363182068,0
0.0271744467318058,0.0809450596570968,0.2389969676733017,17
0.0943080484867096,0.1200047358870506,0.0409939959645271,0
0.0574703700840473,0.2525773644447326,0.4256949126720428,0
0.0262351632118225,0.1896954327821731,0.3046488761901855,13
0.0758320838212966,0.0616162680089473,0.19266277551651,0
0.0595406889915466,0.4504485130310058,0.1361237615346908,0
0.0400425754487514,0.9291619062423706,0.4633545875549316,0
0.0447092950344085,0.6834376454353333,0.018790503963828,2
0.036757830530405,0.03391994535923,0.8754692673683167,27
0.0573479235172271,0.6558824777603149,0.5952980518341064,0
0.0944902673363685,0.0809675008058548,0.0566315241158008,0
0.014423337765038,0.8591059446334839,0.7534458041191101,69
0.0271377023309469,0.1232903152704238,0.8577256798744202,114
0.0064067342318594,0.581684410572052,0.4487254023551941,90
0.0483005568385124,0.52119380235672,0.8064782619476318,14
0.009728723205626,0.8127404451370239,0.6038616895675659,47
0.0927002131938934,0.7699861526489258,0.9170985221862792,0
0.001324416953139,0.1353846043348312,0.2528852820396423,242
0.0624552071094512,0.5390965938568115,0.8729101419448853,4
0.0169507414102554,0.4817233085632324,0.9221792817115784,165
0.0621378496289253,0.0255500711500644,0.6014642715454102,1
0.041017860174179,0.0908953621983528,0.6981975436210632,43
0.0385575704276561,0.449501633644104,0.3924165666103363,1
0.0995643362402916,0.7423661947250366,0.1150655820965766,0
0.0065009840764105,0.5710864067077637,0.1037233918905258,15
0.0303880851715803,0.3128640949726105,0.2995679974555969,0
0.021778754889965,0.8630450963973999,0.1654713749885559,0
0.0378363467752933,0.5507039427757263,0.4742775559425354,1
0.0784032344818115,0.6538026332855225,0.3028749227523803,0
0.0087058013305068,0.6259050369262695,0.9261794090270996,261
0.0100617120042443,0.952093541622162,0.0711532980203628,0
0.0966093316674232,0.9713333249092102,0.5764162540435791,0
0.0535902194678783,0.564140260219574,0.557681143283844,0
0.0823595747351646,0.1152747496962547,0.6938930153846741,32
0.0750589594244957,0.3243470788002014,0.3764948546886444,0
0.0593658871948719,0.5694303512573242,0.5394242405891418,0
0.0790661200881004,0.6099633574485779,0.499437004327774,0
0.0384930707514286,0.8169659376144409,0.1246513575315475,0
0.0082154143601655,0.5121809244155884,0.476074755191803,107
0.0108602223917841,0.8598203659057617,0.6764240860939026,74
0.0100349141284823,0.1381884813308715,0.9400150775909424,392
0.0593069083988666,0.180875152349472,0.4801038801670074,0
0.0254188366234302,0.4952325224876404,0.003211730858311,0
0.0718433931469917,0.8401385545730591,0.1107348650693893,0
0.0032151544000953,0.3849794268608093,0.802918553352356,484
0.091281309723854,0.920558512210846,0.6286144852638245,0
0.0505737662315368,0.1378314197063446,0.6313139200210571,30
0.0211900249123573,0.3205249309539795,0.9784966707229614,168
0.0660965368151664,0.3083716034889221,0.7785523533821106,3
0.0132817821577191,0.2507636249065399,0.183154746890068,56
0.0334655381739139,0.3631258606910705,0.68668532371521,15
0.091257706284523,0.611901044845581,0.134284421801567,0
0.0268001835793256,0.3849803805351257,0.6381534934043884,46
0.0409087352454662,0.4004089534282684,0.8013339042663574,25
0.0158683974295854,0.2620246708393097,0.5605297684669495,70
0.091895617544651,0.9640346765518188,0.0797972902655601,0
0.0903751999139785,0.3169635534286499,0.2825538218021393,0
0.0872815325856208,0.4096818566322326,0.7639180421829224,2
0.0778931751847267,0.5532151460647583,0.2625174522399902,0
0.0446125380694866,0.6073323488235474,0.4528266191482544,0
0.0633753091096878,0.3963732719421386,0.2542847394943237,0
0.0748361274600029,0.5061565041542053,0.1287384331226349,0
0.0455472134053707,0.5324705243110657,0.8305737972259521,16
0.0724302753806114,0.4513217210769653,0.3471901714801788,0
0.0145166488364338,0.653548002243042,0.096420370042324,0
0.0719414576888084,0.1675308346748352,0.1198324039578437,0
0.0361303798854351,0.6039032340049744,0.0330233499407768,0
0.0308680422604084,0.0447393357753753,0.321666419506073,45
0.0770533457398414,0.7509569525718689,0.2917202413082123,0
0.0178089383989572,0.5882768630981445,0.9463930130004884,135
0.0995816960930824,0.5415906310081482,0.8904107213020325,0
0.0731423050165176,0.0883299708366394,0.9676905274391174,25
0.0852586403489112,0.2647283673286438,0.4918217957019806,0
0.0467215180397033,0.3957958221435547,0.0330615788698196,0
0.0512429736554622,0.0924562364816665,0.4322773814201355,8
0.0683708563446998,0.7097623944282532,0.7383759021759033,0
0.066279150545597,0.3313131630420685,0.5840638279914856,0
0.0859689190983772,0.327591210603714,0.3839588463306427,0
0.0147432452067732,0.4556490778923034,0.2231027036905288,12
0.0280153546482324,0.3317688703536987,0.4758351147174835,6
0.0588079281151294,0.1391972303390503,0.6724202036857605,29
0.0074616074562072,0.8567517399787903,0.9006038904190063,153
0.0389579534530639,0.9710589051246644,0.4572168290615082,3
0.0662179365754127,0.5966028571128845,0.1825601309537887,0
0.0587161891162395,0.1727431565523147,0.8599364161491394,2
0.091788113117218,0.542274534702301,0.5404813885688782,0
0.014030841179192,0.5754058361053467,0.1643800735473632,18
0.0397488288581371,0.3676374852657318,0.2417239695787429,0
0.0708862394094467,0.6132135391235352,0.6529911756515503,0
0.029426896944642,0.3998338878154754,0.7311118841171265,38
0.0670994371175766,0.6201683282852173,0.0715363696217536,0
0.0638768076896667,0.0367293544113636,0.9215123653411864,35
0.0585911385715007,0.4140957295894623,0.4113293290138244,0
0.0859218835830688,0.091224692761898,0.6556721925735474,16
0.0854431688785553,0.5575564503669739,0.8665286302566528,0
0.0438803546130657,0.9048030376434326,0.3550590574741363,0
0.0623513720929622,0.0902946814894676,0.4028325974941253,0
0.0471945516765117,0.2420555055141449,0.3944863080978393,0
0.0719647035002708,0.191617950797081,0.7447202205657959,7
0.0287615600973367,0.3981612920761108,0.7672235369682312,78
0.0979089364409446,0.9475910663604736,0.0056337779387831,0
0.0473615638911724,0.5784065127372742,0.426854133605957,0
0.0555724091827869,0.6706249713897705,0.5444563627243042,0
0.0659669265151023,0.0664620399475097,0.3604158163070678,0
0.0917325615882873,0.8399447798728943,0.1733287423849105,0
0.080446071922779,0.4889016151428222,0.5105510354042053,0
0.0537024997174739,0.7451381087303162,0.815789520740509,7
0.0761244520545005,0.547843337059021,0.508459210395813,0
0.0982613191008567,0.1606552600860595,0.7570667862892151,9
0.0755563899874687,0.4294654428958893,0.3469032049179077,0
0.0868889391422271,0.5756478309631348,0.5587809681892395,0
0.0741289630532264,0.7779946327209473,0.3819277584552765,0
0.0382351242005825,0.0195232927799224,0.1446783542633056,8
0.0522707067430019,0.9305881261825562,0.911406397819519,0
0.0606210827827453,0.51469486951828,0.018904436379671,0
0.0202736798673868,0.4567847847938537,0.3869461119174957,2
0.0806843489408493,0.1578569859266281,0.6649452447891235,3
0.0089485868811607,0.747402012348175,0.4449495673179626,46
0.0510346665978431,0.0649118274450302,0.5137743949890137,7
0.0190725792199373,0.6510404944419861,0.9355399012565612,175
0.035158347338438,0.7901527881622314,0.5600488781929016,1
0.0383958406746387,0.0813787728548049,0.3253733813762665,2
