x,y,output
1.5973896528878662,6.459902289869432,0
3.104656372346751,4.399071262187875,0
6.885840491107881,8.676210690562101,0
9.817286313989905,10.513102340966519,0
9.08681692061083,11.374833882250309,0
6.84309652704837,7.4667492959677775,0
7.014903202875537,7.7298677783278,0
2.147285016756506,4.157421053401214,0
1.936504698532332,6.649061381915355,0
5.123962531879597,8.311335499681508,0
5.060785219711851,6.037031317178725,0
5.624685545735848,6.303419288772307,0
4.47584333912218,7.333588987635218,0
5.918601019315819,7.900076574134297,0
0.09028929848378664,3.2688425032298998,0
2.1595592755130033,4.548819290049744,0
6.671752054951604,10.844394053296334,0
9.403593526773967,13.374697661511476,0
4.9808287855936815,6.200446635931193,0
9.312092731692736,10.018543803610756,0
9.22019644596799,11.762378836398774,0
6.387095434124703,8.777284059791686,0
5.892294095653191,10.447930444470202,0
4.020248521537104,6.596060668947727,0
0.2445077142710539,0.47370993502069514,0
5.164334949584549,7.661825971488127,0
9.779823084971424,11.372862048952134,0
9.517027326097462,12.31639746729297,0
4.489871506725249,5.779455554002965,0
2.8905616337192352,5.039159266883148,0
6.708451989647342,7.242341101144521,0
5.9571770236956825,9.28864054354591,0
2.7278750355932093,6.665631959207369,0
4.243947974924813,6.477367584389861,0
9.085293844845806,13.863660756620511,0
7.007585073923503,9.013574539682706,0
6.044102587934727,6.984071902338413,0
8.773244663294879,13.725009341862833,0
7.552063627940779,10.844633955735445,0
0.5213819752695537,2.970688847741738,0
0.5233741653233792,2.934446449526635,0
6.036159432486014,6.493995534893195,0
3.018982302625355,4.644958139319882,0
5.502465853581531,9.40723680101194,0
3.600073685178784,4.066830047524604,0
9.718642440834753,13.219919094480606,0
5.671441147499799,7.389724407851956,0
7.3812351631811985,10.29323598670227,0
6.142338857727056,6.695778243081123,0
6.342036893895539,10.907715806089882,0
0.675389360762525,3.9906959698356497,0
7.5084952188474,11.485705967145044,0
1.3097718565979077,4.010933075213057,0
9.143324717835315,11.481934646323488,0
6.788757962207745,9.23699449247873,0
7.519836381215168,8.58442755932927,0
4.460322296339977,4.6323929637683126,0
9.137759077438872,10.204062898606216,0
4.520924623605447,7.480920246728634,0
9.470156430525503,9.71285462095419,0
8.692819636289537,12.987632714717012,0
5.789215926103766,8.428744460316985,0
5.398070852689823,5.660781358887905,0
4.3851661427359545,9.035695995997173,0
1.3938769210295887,2.1012131362260673,0
2.959066100218476,6.445993706514011,0
6.1991043002894575,11.15682889574612,0
2.10720347072757,2.9509819661631673,0
8.765991581881137,9.259050297044839,0
7.8474455572021,11.975741065886375,0
6.764955228226856,8.11295162879728,0
2.2951868646447227,2.991961194406503,0
3.3096556170273206,5.197304836026146,0
6.147351108417649,9.347423143777974,0
6.509580206071845,8.023718197866495,0
6.831525107580353,7.249069957429184,0
5.7846286689439195,10.586067040188448,0
7.064751571763617,9.98264474233724,0
3.164787781030809,7.03152862432896,0
1.3851835317562333,3.8121484293089223,0
7.918193728838212,9.611544284557485,0
2.195556953767107,5.294927691772903,0
7.006714100948691,11.166654906347405,0
8.847203864968712,11.999471227035103,0
6.001050673360917,7.59711777762744,0
5.774601621521983,7.21110735525577,0
6.627902251346633,10.973673691163018,0
1.9037872051649007,6.534631091849498,0
9.374500653437542,10.745069322691009,0
7.124673541229281,8.723643394718781,0
7.0749854164008505,10.560416149799206,0
2.913567787500523,4.247858608268255,0
8.930107170721083,13.26432586547234,0
7.072131057382131,10.360233378547928,0
9.759490060184651,10.101738566922474,0
4.823043387221963,7.5063514221685494,0
6.659536842460828,7.876502923689477,0
3.989107105260623,6.654378015179637,0
9.935499855022865,10.824703900924867,0
6.146873523769689,9.780263222237991,0
0.6777319435344786,4.312615149868324,0
4.449716223369673,8.454072457428108,0
6.831400745801185,7.3782960428176825,0
9.242973294792217,12.415757512230169,0
5.039628704214909,7.906773979155789,0
4.259354637184424,8.10298602427391,0
1.0634009808718081,3.806478968994699,0
1.7058421526974032,4.543964898919207,0
1.2421709200436737,1.4045126396255374,0
0.6784232252989963,4.467383068431948,0
4.695076269021373,6.227423313844445,0
6.60261527499746,10.770346405613022,0
2.2895218185380752,6.893974265729964,0
1.2072537131845995,5.252896304028285,0
8.819645393339858,10.901781498840322,0
5.406076713015496,10.064582641624293,0
9.154016470277002,9.416413929226898,0
6.097795625422781,10.182631657662384,0
0.5511373511467565,4.377002464140209,0
6.216534169401672,8.143434786805921,0
4.242819138236533,6.677150979936769,0
5.814494247911956,9.125426146761278,0
7.82266642277299,10.4674662585359,0
8.160033331937505,8.921135125122596,0
4.9403992117406,5.674760901990376,0
3.7431778379789282,5.412968041645293,0
0.7066307087266999,5.180619158655372,0
9.77062485611791,10.795073333508027,0
0.8091120542335117,2.525891680701184,0
3.3011175736232365,5.787654617494443,0
4.462148793269495,6.041690141411163,0
3.815938284524819,8.231065044168492,0
2.075064215509057,4.553072941306448,0
4.820814770616558,5.216400519608166,0
8.952493511597062,10.869340768297636,0
5.007687985443855,5.5167133848686625,0
0.9741836697743744,1.3765097446074002,0
0.07306810383470586,4.8295012493894784,0
8.819593358053963,13.19878051180319,0
8.660812202412917,9.125509697315104,0
3.5931780320825437,5.730305748883319,0
0.9322651745236543,3.9943174452083365,0
7.098147693142889,11.843560621139549,0
5.036787430654943,6.68227681503338,0
1.3387128512263025,3.289231122758209,0
2.024560530449957,2.6521822312946437,0
2.7129151655662587,6.394492705487037,0
6.310672116595737,9.695366847098736,0
2.570511115538958,3.0299398736812746,0
7.262357087844002,10.081545600817735,0
5.291072614845329,8.645614724246514,0
4.404466509293023,7.999370703456082,0
9.525938007017757,11.255620435057748,0
9.688222163329284,12.06610203058576,0
6.378411890393124,11.322785249752314,0
5.958752620904115,7.015820147973718,0
1.6821590345631798,4.344796944448479,0
0.6145378174497662,1.1565600833833196,0
3.8783297838561714,5.256712010144014,0
0.17968846777232317,2.468105949602643,0
4.922018077980051,8.381222985994597,0
7.911386456793074,12.87924534074336,0
8.853693954115556,8.96766208522643,0
9.05883493563542,12.33221930276424,0
1.249718090374744,1.7017079311109637,0
6.414252701507652,10.387717543365945,0
2.3078807202197194,5.201644499152263,0
6.977470341057764,11.21470483045962,0
5.169376046080486,8.982392495286657,0
6.2322290010604044,6.55591929062676,0
4.507729217690638,5.89469227584652,0
5.025599345064324,7.552619068204617,0
3.473103590535348,5.673497518759327,0
0.3756930111367107,2.8205599602734,0
7.860371931441712,11.385283152848215,0
3.036517295950839,7.193707943347449,0
6.745801841848863,6.987772390559292,0
3.8956164495510794,7.081978052557668,0
5.340515258604363,6.281172222497492,0
8.477665242640137,11.301048485481552,0
8.154591342008974,10.70034366417454,0
7.014515092101746,11.423135941911,0
7.175817314365537,8.454682454575643,0
6.315431511253752,10.96447171056473,0
0.13426528574800756,4.949490010349683,0
7.346626254604032,10.613763929908107,0
6.586401497263815,8.598510480981355,0
3.3498902685288168,4.749946285351402,0
7.130069423090131,9.119658388163364,0
0.8970805864174847,1.5447861273001697,0
2.0877994295085402,3.4965542960498017,0
6.063079589400377,10.129723560883845,0
5.028260782197034,9.974881685358266,0
4.505727723090298,6.072834754692429,0
8.23544251370001,9.97105140471228,0
4.916123600215516,9.590189842796239,0
7.670200283955625,12.414076492889404,0
3.6447726920712418,6.18781949106309,0
0.016892421823087034,3.0614954993078394,0
2.831854396902569,6.1686033105227605,0
8.723499005167914,9.897469742320336,0
8.241221772145911,12.86812781953165,0
8.688095003847497,11.143732372977308,0
6.747600396161638,8.038482828525062,0
9.311194463490025,13.057846963976715,0
4.212174743830188,6.666562982482512,0
7.127317530889261,10.744829587135284,0
0.45697840259460887,1.9445199103754884,0
0.0919117523953572,2.3923878014322764,0
3.95157722963512,8.808663720176625,0
9.278095217636,13.644146309218467,0
0.4239994219321852,1.8355809701918098,0
0.13317320115902032,2.6825907098717567,0
1.8611804821758782,2.972578655250433,0
2.3698592804740293,3.0833697757696976,0
0.9351954466251555,2.1216157130984494,0
0.8491671266590062,4.6899641868064705,0
4.889551430982474,9.636311687036851,0
2.263969646666361,6.2082019236466435,0
6.135385575876258,7.922504862894902,0
6.690538779948634,8.52033989418402,0
7.6072468433877996,10.38533294995513,0
1.4405805748405942,2.891199740101132,0
0.9196989293701929,4.497180663414777,0
5.106597974394589,5.272928847949731,0
3.2259816891270656,5.784311506830095,0
6.266854084527354,9.34921633961546,0
1.9439290295363931,2.5612111383003024,0
0.1415602386082382,1.8917689879633148,0
0.6201329383233323,2.8359352141244267,0
4.223635385205011,5.2770097319062845,0
2.826518146463528,6.17457604975419,0
3.45472142351255,3.6651395694526556,0
0.4160064043397438,4.487736111727886,0
3.9785764174210128,8.323505692476338,0
8.272082969779921,8.936768909896948,0
6.781406231753946,6.999984265112154,0
9.674980935597986,14.141228074195679,0
7.746808822414791,12.082369842476416,0
5.4655988019681665,8.897642474800392,0
8.598266268805542,12.325644293824519,0
0.5534036181202839,5.074270487643319,0
4.6495241108827265,4.893452509138632,0
9.356552879195807,10.671787650917452,0
8.184250699352797,9.5388316083387,0
0.991182266327375,2.369682925213147,0
7.4205409858426075,12.177013524933006,0
2.4810305737744045,4.432484637106487,0
5.871912088119209,7.310516108230553,0
4.03589484757176,8.004620931504112,0
9.1667951748503,14.08708873575482,0
2.2166219212555482,6.058491992088338,0
2.5381270692757054,3.7026116900536943,0
8.237098263621894,8.776646966015619,0
8.465655823449783,10.805796450437121,0
8.519970160381666,8.678358117013628,0
6.963468225499466,9.172813976835394,0
5.176932684900537,7.970681416195076,0
3.9728247387662243,4.07570324570251,0
3.995707165021524,5.826789450203605,0
2.2404798133498827,5.20785470404931,0
9.208696817392784,12.080399315630068,0
8.748554709937249,10.922162619592424,0
0.32168641955810817,3.272857168986559,0
9.852433541713374,11.200753030464169,0
0.5481943402421485,3.3084259443841493,0
1.3303027441711346,2.7494647042488376,0
0.877314777570597,1.0620318290780748,0
9.90812863117679,13.896675668469934,0
0.7918030276501431,4.438486052819784,0
9.237515373623937,9.843800035640161,0
0.707006858510052,1.0420746649565498,0
2.1729073041303426,6.2719102530168955,0
1.928991859988215,3.7226894609263614,0
9.898956647787989,11.33897657635375,0
3.465416666006197,6.736278518620068,0
7.427416053573792,7.900419295055243,0
7.2406880264969775,7.359297625819591,0
5.814004961322079,7.969483898952754,0
8.320211742668,9.852221554140895,0
1.914037524621096,5.7976158105318625,0
0.13544008800215224,0.5346372483860012,0
5.7202960202275985,10.034336524723908,0
6.070046579858199,9.256552025089618,0
3.169974045883884,4.830813298694093,0
5.881526415397103,8.296231025427012,0
3.2710660105346268,8.072962095399404,0
2.7779569877784405,5.802671065538392,0
6.571577681670408,10.690516894146153,0
4.557730843392028,5.5092666277052444,0
8.342627826513013,9.255008785364247,0
1.9556379199575158,2.1108901235018975,0
5.73448521000971,5.87900873516741,0
1.6818404350457128,1.8110788637190502,0
7.839756240511071,12.156121483287581,0
4.939076925279359,5.940929501441794,0
8.064991730171155,9.952056331640877,0
9.243106980198037,11.457955718352967,0
2.383291019011752,2.9622988237290047,0
1.0950514350470786,4.95931616585338,0
3.0162449473641173,4.006529516111261,0
0.44810880047528423,3.362017046420665,0
2.4781184822984805,5.643030668632961,0
2.054618391270856,3.8399619245397476,0
9.814414951920288,11.964717569711578,0
8.69488480537859,13.10925054418766,0
0.9473971845615947,2.3343462378148994,0
2.241926168354663,6.234454265097006,0
4.875718970221522,7.855009500311857,0
4.478383306736099,4.730835406006159,0
4.691531386010032,5.786401689351219,0
6.138836970709887,10.760175268535189,0
4.6758195694584295,4.875840698856428,0
2.0123771229365417,6.103781527155184,0
2.350163852855304,6.283844448748875,0
1.057591487255387,4.229283499353002,0
2.2721134461857417,4.48825781849542,0
8.541317295725468,13.179071942643004,0
5.004776195444945,9.917313735401677,0
2.0986528425470574,4.291042437297294,0
0.2508749304126878,0.681291760396988,0
7.422195972903108,7.803451693362576,0
1.809497954769147,4.982607900603123,0
5.049147793909109,8.735995111945988,0
7.25443820341193,7.513018238647978,0
0.15891065704958574,4.82274544833089,0
0.9814884063451657,1.8382374683916471,0
5.820451000007462,5.949590165033976,0
5.704712589589649,7.616926332950811,0
1.7230113413885872,3.4188789714431924,0
5.18468244365168,7.666285986391705,0
4.6121388233653615,5.0434169155245385,0
8.616436982297701,12.476428118286629,0
7.84982780763251,8.928262517673664,0
2.7102807671684426,5.4070101782007605,0
2.935474023116665,3.478572599533654,0
1.4550708668657664,2.107236197970123,0
8.389611767537335,12.57982723368261,0
6.133690264138798,9.405814602900943,0
9.000795204051222,10.916423297722272,0
0.23976069007384693,4.419341196983032,0
0.6086181005820679,4.637540445376685,0
5.642329307721043,6.488573650592529,0
6.956070714780798,9.396291947083375,0
9.200607112308687,13.90104445797867,0
0.3773364400192303,4.193181572496135,0
1.4898585581114188,3.5756125884727146,0
8.637622402897144,9.338645439639595,0
2.1356912128405705,4.397413832533125,0
2.1073280759990087,4.528341985226133,0
1.3455690876758464,4.6204167858429095,0
3.9682788136551137,5.545298866989583,0
2.8105666849801834,6.794402836908346,0
1.138413607350054,2.9559500357237054,0
2.8436404336533494,3.461286574876675,0
1.433334001065698,3.4921019318868125,0
9.95272964346559,10.560915091358254,0
2.943779949017711,7.081344246105856,0
0.3946441972142545,3.4619385181453657,0
8.668952312889537,11.528351247162291,0
6.979418647126682,7.496988936844034,0
9.635354178155351,14.044630778394112,0
5.513519688349149,10.416063327250628,0
0.21337444497772862,2.368885655897465,0
5.564923860625068,6.743909800171371,0
3.2503015200401233,4.049230538390236,0
3.1762226217266756,5.029971283385195,0
7.5986701348455945,8.742686762081702,0
1.6560660643317604,1.990576717899999,0
6.1506168634012806,10.116530003382927,0
6.357027426493226,7.714546526105033,0
9.900943622576222,10.261155713774643,0
6.3465977163937115,10.271112966189346,0
4.928393173105904,5.175554868489917,0
1.4963486067448672,4.107576034807183,0
1.6110126002541447,3.0964681128193057,0
1.7590935511008332,2.345470500864411,0
4.852975212148557,7.461208802890095,0
2.1125365909870353,5.879629803443462,0
5.859440233571843,7.9636231942900775,0
5.968712627275153,7.510513189296501,0
3.7140017996458887,4.780854596577453,0
6.154518046781817,9.956856483393885,0
7.568227814573114,11.640545795598463,0
9.733253565168745,13.249031655755342,0
5.581232049472762,7.678565710322266,0
2.4202222510158498,3.3049354313701453,0
9.984779685364927,12.094962526598493,0
3.1379038886833808,6.919865431125572,0
8.758070705586,13.216856841958155,0
7.119645007111817,10.228275654809039,0
2.026251456912628,3.7706995407103805,0
0.4584541502348549,3.7839738779285845,0
3.7596501478754165,8.369446533234935,0
3.8859820643761367,5.700678177800365,0
4.001929353888224,7.076331397593612,0
2.754745914748067,4.27857200793797,0
5.856860978512858,9.272402584296678,0
6.9170694505856245,8.988534828532485,0
4.403893094016969,9.134632551157143,0
3.2825833711762864,7.644035438963151,0
5.8668949572074816,9.60669022710303,0
2.0844635079027207,2.563680052030213,0
0.1556627880596817,0.8667967975674904,0
8.41542296515797,10.165507712020995,0
5.3329448409376665,10.10406348999139,0
0.2679101145859475,3.8991427958736335,0
6.658587654164543,7.917097420585359,0
1.5821585542458594,4.86160695241275,0
9.902989499782235,12.76195277397444,0
2.1813453852224143,2.451405053880888,0
1.2180497389484224,3.731014216817556,0
4.691380573208175,8.203056035771919,0
0.003933847057341344,2.945054611607956,0
1.0831271227560568,1.4367720829287065,0
6.965647857212912,7.954339699227433,0
2.352064047260254,5.2139507036524115,0
7.350778613677239,10.593365357392491,0
1.5315906749201103,2.991938019593655,0
5.1565690645872975,6.817074617176923,0
0.638523491441092,3.700176630228202,0
0.4296436842113638,5.113619393786236,0
0.8235445954924281,4.384141110207686,0
7.828144575792067,9.464365135921474,0
8.391681941107375,8.918242210728803,0
1.5534742938925739,2.5105308539656512,0
4.23047858332828,5.648122524282082,0
6.819793987842411,9.357961835431194,0
0.9666177019798072,3.4756475732033616,0
0.9948559877860441,3.2118978792498094,0
4.495195213254527,7.741322700477156,0
0.5158874361093468,4.29041232536347,0
8.619338479418499,12.898808665265904,0
0.7711141166331437,1.4762434719612338,0
2.72441668671471,4.20777156797898,0
8.697236303437988,12.274004901053905,0
4.630832998831478,7.429281370788588,0
2.6124566758111554,6.800465698135575,0
4.2291090250480865,7.121630830110274,0
7.145696761341926,11.390624538154086,0
3.889596546145515,7.054458883393153,0
6.109059873963897,7.478655326368827,0
1.7763019628430499,2.12939640643416,0
7.3178059614035575,11.798912957618207,0
8.074583397941842,11.895521159494987,0
9.299804474252607,9.475955245646706,0
8.999551231966533,9.873303320496905,0
6.65381227485801,10.982089740533546,0
4.508685206926408,6.6030243868846,0
4.251828638179146,8.602179095222475,0
9.916291196991054,13.849353800071757,0
6.0842246836865055,9.678575844073531,0
9.165041232284551,11.438043636436946,0
1.8717829199255076,4.497710308356206,0
4.630625493941475,7.089907978171538,0
4.227518398890034,7.613421918347353,0
8.986009021655603,11.46311097157693,0
2.8819392680829803,7.0343109547789044,0
5.500446855622818,9.434420211048991,0
8.343274601293144,11.134573581319453,0
2.8245091802872757,3.5187097415795328,0
6.34972201294573,9.774912590732292,0
8.43281297272259,11.803324988140414,0
0.9513780794096405,3.11375596344182,0
8.180616467527997,9.528018709551851,0
8.107311333591076,11.452161457008645,0
2.4363847106936074,3.942143193950415,0
7.738546830763905,10.420139088786469,0
9.453266778085478,13.6471828073923,0
2.52234885160512,4.665156451425635,0
2.030422579900355,7.025160209695472,0
8.614376026700322,9.512513320832548,0
7.993216187158665,9.868882916980217,0
8.927870777348279,9.420850566784779,0
5.658459914430636,10.478196272779744,0
2.425130271992982,3.908425799097886,0
5.786456118404303,6.799598116257796,0
2.693543471736528,7.116720496020178,0
3.140353875087487,3.949845613592638,0
1.6261062260589287,3.5437758731284053,0
1.8802551107577625,4.005533248080546,0
8.167049557299336,11.528521586148466,0
7.224981790844199,11.423455798907803,0
7.480728509001691,8.614212065910554,0
6.213214765368537,7.3890304010361305,0
8.528498836953656,13.006145982306194,0
7.359155632601534,8.557291272312073,0
6.365831709494987,10.925192974143926,0
4.031706447259168,7.813583160498605,0
4.760482806381189,6.261756793955336,0
8.366120857865338,9.356861595112505,0
4.0377818902933065,8.891596189058061,0
3.3701508213314857,5.930502430224191,0
4.9200435240345985,8.8185147840001,0
5.131144386126825,5.6432839655717535,0
2.1911566190195906,5.674144199373819,0
1.330050180094402,1.9074919334610279,0
7.5869939914450075,10.527625630406323,0
7.847605916147058,11.444099326840902,0
7.4065729370964615,9.498446918641363,0
5.83350047637746,9.34122282979289,0
7.6095727058015425,9.778655899137117,0
2.805547682885252,4.959141595838185,0
1.9055263129681865,5.778458379580141,0
0.04326755974296548,0.37326009559265527,0
8.957381916891237,12.12534626494384,0
0.9425888274399463,5.937700744982523,0
0.7651222639570421,2.1173243920415397,0
9.555931748538137,14.414447958936389,0
3.6356210693807087,6.74589346154219,0
7.866491330271009,8.204022041319929,0
7.997239047455205,8.32855004033819,0
8.327965353796657,11.063022642203492,0
8.962720620805756,9.824778971967678,0
1.7796098229446888,5.402041235042591,0
7.200786864557097,7.3806896101620705,0
2.329975463500781,4.339912388479278,0
1.1611909278738375,5.5908295728085164,0
6.14189777035039,7.044079793316422,0
8.263232212644791,8.494584891676515,0
5.959424713849448,6.661291298285163,0
3.071578068218941,6.838638633338981,0
0.5432758413410876,0.9219133201029501,0
5.665344528691428,7.027641440427432,0
8.36186772034732,11.793846941430873,0
6.523548847548403,7.116551601727024,0
9.276536128164263,14.023723240854427,0
5.2426412510871465,8.890418646371852,0
0.6879023699168285,2.098532044584476,0
4.09357809772575,4.601215428720868,0
0.5480236463109966,0.7089831128886634,0
8.473960730457632,9.809798815376379,0
5.605085427403592,10.362357040271814,0
2.6473260075897853,3.512685119533418,0
2.170564322921523,7.102281038951351,0
4.435726945877109,7.928567933560106,0
3.5433131646768556,4.119217995681947,0
9.053466714758166,14.0045555495531,0
9.908395473521844,12.332488898718069,0
7.594717095402991,10.072544460749219,0
5.711116918400345,5.897420986827989,0
8.089194931872674,9.7496163472331,0
4.062152323981351,7.855719907589021,0
9.511415568482471,10.771643219887391,0
6.82448367922487,9.645373712237713,0
9.492650720148127,10.484851345838289,0
2.465823894963833,4.327169806721668,0
4.53409413049479,7.948015796747533,0
9.337051177053166,14.061455112349307,0
9.987320087116942,14.888758283710215,0
9.328439406651661,14.05048048438151,0
2.2138430205700943,3.0555443169844065,0
7.9234698457624075,9.776343648918118,0
0.3129130423489823,2.4204234613263536,0
5.534624306794031,7.642547142667045,0
8.751378686415308,10.314240512361758,0
5.770483761352459,9.96694460608413,0
6.448653473330666,11.10860175459546,0
0.3436324807256641,2.7140675243348626,0
2.219573856276267,2.7710639827059285,0
1.4735532535489093,3.2538712104258267,0
9.212692944464356,12.739621778079533,0
7.261402823631409,10.930623475658034,0
0.26778420780886214,1.4881830942338297,0
8.741319737702574,9.880913068316524,0
8.714297190731298,11.629990648704764,0
6.325976214119039,7.979881658888258,0
9.152823997029815,9.719440885440305,0
4.960665405505389,5.398916122040696,0
3.3974272135337316,3.739429910318529,0
9.829880934580899,10.78170984830021,0
4.927561333440037,7.702370965631233,0
5.724595448418663,6.38039127780516,0
8.243703182790526,11.978637107274391,0
1.6778031293093831,5.824572780998309,0
7.454324435496601,10.527356361400955,0
1.8495114493502163,2.9931304492184108,0
3.3784402575552273,4.026544404714763,0
2.1702205858446644,4.672297789627185,0
8.802649682617087,11.172674157695418,0
6.2015527052302755,6.425989203301042,0
5.254900882462502,7.774944721261695,0
7.343957642748506,8.602456456720782,0
2.2630376146009077,3.7414481778837185,0
9.84445494600732,14.780707718161292,0
4.771062133500601,7.030293996208394,0
6.3642344361655825,6.75586584675707,0
9.103747880989259,12.195939007094676,0
7.555168971798594,9.995261793404076,0
4.453951912016273,7.990834580006396,0
2.403223655684817,6.391619096628933,0
6.9960105562297406,11.372856366552782,0
9.09567011730799,13.316700246150967,0
1.7776332013740148,5.6245520349097635,0
7.631644543194069,10.811222473373595,0
2.198248343337866,6.423752222402103,0
7.349725924030045,10.691457258478255,0
7.688503918014632,7.933837790003708,0
5.693065881724756,6.272656105356754,0
2.750363480455543,3.323076379283778,0
6.533356097660389,8.518619787549559,0
0.3312631905312813,4.29876266144464,0
4.950837518509877,7.07044489316509,0
6.579642566352504,10.09346022921501,0
9.454504574745105,12.031692853429703,0
1.9420214390914103,4.191956189819211,0
3.1934844841758325,6.094305907285245,0
5.762570191157531,7.141317305374826,0
4.463123990766884,5.018674668150099,0
4.593646209028454,5.149668520518285,0
4.613440802590262,5.314982127231805,0
2.3303023710112605,6.522893396968004,0
2.1783267163182005,4.575561735810846,0
5.8051371956716284,9.987794375758304,0
3.251377960538698,8.194234097894876,0
1.565468955198146,3.7860735884833567,0
7.873099796206847,11.312935143431108,0
3.1345881617415605,7.5301286457495085,0
0.05867478106804658,2.6640408342288118,0
0.06666715814676372,1.4994604878037967,0
6.703726776701997,10.510929720185374,0
4.1360646207120695,4.62032769335372,0
9.24769878206034,13.812209843045729,0
4.568366204576448,6.699285127242744,0
5.58437002494463,10.279681063225631,0
3.534322082272622,6.905339236318034,0
0.3168770326036352,5.027719463426898,0
5.36366005476137,7.036718880354022,0
6.499592455466974,9.99893117025873,0
0.18113840303897732,0.421224625203907,0
9.663325826277184,10.53023170686418,0
8.102472145318611,12.668666057649494,0
5.324505203910176,6.317127042938745,0
1.4252497326650693,3.5498371259948414,0
7.4975681803473515,9.169434692107986,0
4.365216183125251,4.705223010452552,0
2.192928561381743,3.511777607253904,0
9.85461780394939,11.135381723770703,0
5.270348589959339,7.809146061405901,0
8.940034390370785,10.905608777190483,0
3.4140442474882606,7.553548387004711,0
6.754358868638518,7.043023809440122,0
3.6309863628413472,6.608100559377354,0
3.541444723006543,4.457433580248254,0
0.6185367966986388,0.7969461892944845,0
1.0757114933609546,3.2523070615393292,0
8.920562517846166,11.101383274525858,0
5.305524288935445,6.1120306249055165,0
9.643736789996307,12.004021301116325,0
0.8811457681169721,1.9338213030880298,0
2.3473397957574726,3.6646570169440436,0
8.010914760801429,11.415786885011808,0
3.5005441477644714,6.0097618785821,0
2.4296895956851703,7.185452098906956,0
5.0247649376635595,7.080575441597859,0
7.942959932142523,8.72580935880303,0
6.729591857591554,10.216518319505285,0
4.0346122767593995,4.385753325994755,0
6.0128780604441445,7.038133770281516,0
2.462943169612266,4.692566579349521,0
6.523924532210951,9.28512005721417,0
5.1836409129539485,8.39495638672031,0
4.299159233959539,6.382407929245728,0
6.3689801079068555,9.805210908150515,0
2.2543802338941554,2.7293291085218643,0
7.443050060031199,9.686065973563725,0
7.866014711338561,8.072573403729844,0
3.1030045729920888,5.793874529149327,0
1.4184417383107617,3.649959933762549,0
8.724145495513172,12.060809277391106,0
9.505429638289622,11.46802748947156,0
4.6290829802395885,7.596423447280835,0
6.054782955187368,9.360877387075945,0
1.2429093009116388,3.3873757233804525,0
1.0534207601041023,4.776514719763648,0
