x,y,y_true,y_conformal
2.2686689044452093,3.583225307391761,-1.0,-1.0
7.347214244859042,4.093785434837892,1.0,1.0
8.348261178596845,10.770582418374776,-1.0,-1.0
8.058366658538544,11.680440886132615,-1.0,-1.0
3.827382643205405,2.3822742627867664,1.0,1.0
1.8492278538019504,-2.845482484526901,1.0,1.0
0.5642746134298948,-2.9868654405205826,1.0,1.0
4.018476493172707,1.719523708980827,1.0,1.0
0.9487085710232624,1.2084637279040713,-1.0,-1.0
5.814004961322079,7.969483898952754,-1.0,-1.0
0.5568546942936659,-0.3037230663628415,1.0,1.0
5.819458860604411,4.164569867485316,1.0,1.0
9.653494802704508,10.0648889129199,-1.0,-1.0
0.0827058585993922,4.037575461611221,-1.0,-1.0
4.647667070211203,1.6158046333650096,1.0,1.0
3.506328482264002,6.0769839496352205,-1.0,-1.0
8.486003411884273,8.134916424572852,1.0,1.0
2.4878980603544463,5.211266165442311,-1.0,-1.0
3.5708900309791245,2.5440293242985925,1.0,1.0
0.2445287702167486,-3.833653961171902,1.0,1.0
9.126147832741816,9.955727898675043,-1.0,-1.0
0.4512003383322227,-0.9329435186662,1.0,1.0
1.0001028680963595,-0.2314182013632504,1.0,1.0
4.466540336113573,2.698522975384532,1.0,1.0
5.840001440012248,10.604788103856537,-1.0,-1.0
8.757487717040952,12.26205225495678,-1.0,-1.0
0.0068465355733127,1.167527320047684,-1.0,-1.0
1.4921963767853064,5.668158784403364,-1.0,-1.0
1.8383433360818733,1.623516015544432,1.0,-1.0
1.4893867647917192,2.6551307617937674,-1.0,-1.0
5.543222804985276,4.633784514230627,1.0,1.0
8.311465650600768,12.474825967620294,-1.0,-1.0
2.496934042922626,-0.1300670780310975,1.0,1.0
0.1485652479441479,4.384988627916984,-1.0,-1.0
8.389544587959696,11.084917972345613,-1.0,-1.0
4.474203069440238,8.113059665410866,-1.0,-1.0
6.59317329776338,7.11932674395768,-1.0,-1.0
0.2791109990351359,2.246443640606578,-1.0,-1.0
9.19975461002519,13.69374157899279,-1.0,-1.0
5.819017979673401,6.025327190070269,-1.0,-1.0
9.394122137630577,6.220186919277145,1.0,1.0
9.52740649968236,5.170384450484788,1.0,1.0
4.902869952017953,6.803518485538357,-1.0,-1.0
4.440526589825455,5.029399844937298,-1.0,-1.0
6.086031654447704,9.959842301675735,-1.0,-1.0
4.046694778681239,2.92886516961796,1.0,1.0
7.631704561062569,2.9653744881394264,1.0,1.0
3.059760859652705,-0.7909808794958333,1.0,1.0
1.6739084901910606,3.0768046045362154,-1.0,-1.0
9.063981145488198,12.604100599292632,-1.0,-1.0
5.945491104143135,1.6362831795168216,1.0,1.0
1.043157658607865,-1.4499021565151002,1.0,1.0
7.237431180507828,5.323037064981123,1.0,1.0
3.2057588041847698,6.343634652525208,-1.0,-1.0
7.106661301611927,6.239036036979185,1.0,1.0
4.655433057739598,8.786980282362972,-1.0,-1.0
7.578488539264033,9.101332835451704,-1.0,-1.0
6.222467497380394,4.865730971096543,1.0,1.0
0.6784232252989963,4.467383068431948,-1.0,-1.0
7.070714891864166,6.037142177016748,1.0,1.0
0.1488528898837837,-1.756809111535151,1.0,1.0
6.5331618718814415,3.623887130293313,1.0,1.0
3.822153997371599,8.8220207721486,-1.0,-1.0
7.486787207251596,11.812206393695227,-1.0,-1.0
7.461881331151591,3.009393916818212,1.0,1.0
4.704383490408166,0.3379246371567301,1.0,1.0
6.859738483580486,4.522643939018042,1.0,1.0
6.934081131404489,5.655578871638142,1.0,1.0
7.118046098787909,4.445674758018194,1.0,1.0
8.632240314676805,11.314886267388356,-1.0,-1.0
7.182739169922251,12.159660049115034,-1.0,-1.0
9.024523274906825,11.676594378242129,-1.0,-1.0
2.386718361902449,1.474913054675203,1.0,1.0
6.73950128409634,5.607896046452434,1.0,1.0
0.5172034939387282,-3.2524555113707745,1.0,1.0
2.25927610825563,6.987863996144123,-1.0,-1.0
5.599025446101082,8.193926781245484,-1.0,-1.0
8.55456971155052,4.481686312653264,1.0,1.0
6.176305733897564,2.318994189952778,1.0,1.0
9.643736789996307,12.004021301116325,-1.0,-1.0
9.612010826648664,12.030492980339307,-1.0,-1.0
1.0827150874113078,3.9019046374790753,-1.0,-1.0
1.183167438923769,2.876445856890964,-1.0,-1.0
3.726360250955615,5.6337682971443215,-1.0,-1.0
8.752972218359712,8.031743281242937,1.0,1.0
0.2514733686206083,2.691582025264399,-1.0,-1.0
0.5738371777588391,-3.4514891943146475,1.0,1.0
5.693911806333547,9.399142611650124,-1.0,-1.0
7.149058140809007,7.771494143305416,-1.0,-1.0
4.973419185852402,7.529032598387357,-1.0,-1.0
8.210181770354563,10.500930701763265,-1.0,-1.0
8.700894428274301,13.214570176596164,-1.0,-1.0
9.629670766412788,5.650284678784004,1.0,1.0
6.4018955664285695,3.2378321732728685,1.0,1.0
2.612803207347444,2.0370321840474546,1.0,1.0
5.47878883109184,3.2001141316163304,1.0,1.0
4.565433858011625,0.4012681037301702,1.0,1.0
9.32843940665166,14.05048048438151,-1.0,-1.0
0.4305121426192249,-4.484475350146011,1.0,1.0
2.674589297943978,4.322278308148966,-1.0,-1.0
6.019894388422143,3.98712845463864,1.0,1.0
0.491947401581394,5.217613758681335,-1.0,-1.0
1.0455474094505337,3.3940688032999247,-1.0,-1.0
8.866262734509514,9.724998744909872,-1.0,-1.0
0.9914211100305316,2.0749341261174097,-1.0,-1.0
9.584201807101866,9.37103350795032,1.0,-1.0
8.243703182790526,11.978637107274391,-1.0,-1.0
1.038206341219624,2.9536943178893,-1.0,-1.0
2.763732059153453,3.32200515645995,-1.0,-1.0
3.87662865988148,1.7333408133910488,1.0,1.0
3.012489054019852,4.020831650078356,-1.0,-1.0
3.4491808233027923,0.2340096631618005,1.0,1.0
7.78644535445072,10.678854652896767,-1.0,-1.0
6.525034683552768,7.808177607704807,-1.0,-1.0
7.201176150745566,5.092819046757843,1.0,1.0
6.040258447332434,5.877140297604942,1.0,-1.0
8.231975525654168,9.935964933282182,-1.0,-1.0
4.75715790365303,6.064185653323075,-1.0,-1.0
4.227808174481612,5.845740337299779,-1.0,-1.0
8.760083313062756,12.549677400145043,-1.0,-1.0
8.214365411827236,6.351089867535661,1.0,1.0
7.581264040923669,5.332649715345326,1.0,1.0
7.203871732081964,5.256041935673238,1.0,1.0
0.2535516987736452,-3.7288352630599135,1.0,1.0
1.983801415696156,2.74287771777016,-1.0,-1.0
1.2327173787488432,-3.093881816350904,1.0,1.0
8.266321553038074,5.353118316723798,1.0,1.0
8.802722149140191,12.968486388063248,-1.0,-1.0
6.659801253951519,10.3186883568478,-1.0,-1.0
0.9250330394151718,4.366792644489886,-1.0,-1.0
2.751769776355797,0.0245017790198383,1.0,1.0
3.540006900845335,6.208956633576511,-1.0,-1.0
5.391333320402399,1.2428775353828154,1.0,1.0
3.0661267798980663,-1.2361511730833636,1.0,1.0
7.855092077052358,6.990940658218928,1.0,1.0
8.461830293827555,13.047296624773558,-1.0,-1.0
0.0033799878219442,3.54896290875293,-1.0,-1.0
6.746517836012568,3.0554399863137496,1.0,1.0
4.21485152898462,7.53963511711324,-1.0,-1.0
7.538955640210775,10.347163169323425,-1.0,-1.0
9.82404695756346,8.770363264835993,1.0,1.0
4.953003001819093,2.532674170087801,1.0,1.0
0.5840291627418259,-0.3492183299039827,1.0,1.0
4.354014072181912,7.035850783963497,-1.0,-1.0
2.869840188070926,2.364074511073454,1.0,1.0
9.319122789212868,4.38905707237654,1.0,1.0
8.778133649824774,6.212238847326696,1.0,1.0
7.148108208326494,6.47250655087718,1.0,1.0
2.2128425274994337,5.078915199995997,-1.0,-1.0
4.697928083622504,6.008330757656339,-1.0,-1.0
6.930294200259791,5.490929504295205,1.0,1.0
3.560399255368244,4.631966250322222,-1.0,-1.0
7.777638329493856,4.857512029960078,1.0,1.0
2.5516386198982275,-1.534110275571054,1.0,1.0
1.9788317232310049,6.262884430591896,-1.0,-1.0
2.6171787625022915,3.3334229912582005,-1.0,-1.0
8.206959492277505,4.3144859169420045,1.0,1.0
1.7874271949685527,2.3183990051048866,-1.0,-1.0
6.545273184334098,10.804097984816964,-1.0,-1.0
1.0874860778838602,2.9188801372116107,-1.0,-1.0
2.456057024570005,2.2161984439206748,1.0,-1.0
9.484068671607885,13.31297674837704,-1.0,-1.0
1.119670788946665,-1.9163820514584888,1.0,1.0
7.685506660799211,8.849475927940105,-1.0,-1.0
9.96806681265704,12.115120084235452,-1.0,-1.0
7.470365763667135,8.988110216563772,-1.0,-1.0
8.920718827975518,6.189867276971672,1.0,1.0
7.547025432385248,8.941312380162593,-1.0,-1.0
5.2096166666233135,9.439018531481626,-1.0,-1.0
8.754683292642353,5.071702980348125,1.0,1.0
0.4358379584589134,-1.678998661603878,1.0,1.0
4.024967676775722,3.613876049107685,1.0,-1.0
9.457722254803253,5.83814794053556,1.0,1.0
2.5534525975984423,5.281263892542965,-1.0,-1.0
5.237147007479551,9.721972925823524,-1.0,-1.0
3.2735058839831965,-1.56453478594258,1.0,1.0
0.6868300780902126,0.9647747102719336,-1.0,-1.0
4.879951169062956,2.2336906546536537,1.0,1.0
2.08779942950854,3.4965542960498017,-1.0,-1.0
1.6923079200425697,2.6673325697704886,-1.0,-1.0
8.372606972024872,11.164122326119807,-1.0,-1.0
3.008357721998325,7.454814183616147,-1.0,-1.0
6.612610519720716,2.8911869656816087,1.0,1.0
4.161827809808037,7.342238701713452,-1.0,-1.0
4.669815605628292,6.306328178332779,-1.0,-1.0
6.953561159888721,4.68684370352323,1.0,1.0
2.788308009464272,-0.0224686960670994,1.0,1.0
1.8895187291817013,2.787247872729992,-1.0,-1.0
7.217521950484978,2.727484705610271,1.0,1.0
6.25287682803696,1.3045152386270669,1.0,1.0
9.50201971868493,13.942097167080156,-1.0,-1.0
2.08984589020627,-1.3652241252775368,1.0,1.0
6.90607714807257,8.432039560722702,-1.0,-1.0
4.921800350152566,7.405496076543306,-1.0,-1.0
3.438753126983425,-0.8717238296089915,1.0,1.0
2.15268599318681,1.969052123987973,1.0,-1.0
7.182825333605897,10.158498444987998,-1.0,-1.0
7.899301834012232,6.79030317372796,1.0,1.0
7.744767182053724,8.614023316663676,-1.0,-1.0
8.927870777348279,9.42085056678478,-1.0,-1.0
1.1019652209581765,-1.865579775371812,1.0,1.0
5.280990837588309,5.833206457151356,-1.0,-1.0
8.25889153643727,12.343903473960722,-1.0,-1.0
9.381075545392548,8.600226225244777,1.0,1.0
6.52976903289738,9.813963189251725,-1.0,-1.0
0.7155277219238376,-0.2597234689602533,1.0,1.0
1.3706097847283871,4.464791126242818,-1.0,-1.0
6.736055862251698,5.577018998739931,1.0,1.0
8.27246111889143,13.047536234688586,-1.0,-1.0
3.363412108620105,6.085114630562108,-1.0,-1.0
5.542562685668113,9.380298268153224,-1.0,-1.0
7.317897106102588,11.300510171896146,-1.0,-1.0
4.055006104010702,5.747818873138184,-1.0,-1.0
6.310325739441471,9.627276274755635,-1.0,-1.0
2.410292678383703,2.0863364437235905,1.0,-1.0
2.127341216776012,6.580060730785338,-1.0,-1.0
0.1372359017653002,2.743898404151955,-1.0,-1.0
8.553020604730413,10.74602712309336,-1.0,-1.0
7.038582989138842,7.363483169466458,-1.0,-1.0
1.4281144658966385,5.265380414038758,-1.0,-1.0
8.064991730171155,9.952056331640875,-1.0,-1.0
3.7834600199105264,3.328705481100501,1.0,-1.0
7.035351775486833,9.763880009338967,-1.0,-1.0
0.3983452157391343,2.1667347814114306,-1.0,-1.0
2.0706324972003776,2.211503884450768,-1.0,-1.0
1.811957592460452,2.165931988545564,-1.0,-1.0
9.777991701003884,8.862533131674194,1.0,1.0
5.382611705989113,7.163935880432844,-1.0,-1.0
5.739140141968639,4.7560698597152085,1.0,1.0
8.52735189267454,4.938697649789604,1.0,1.0
0.7507421904565192,2.96501095364504,-1.0,-1.0
9.11528881232255,5.8441672381595495,1.0,1.0
0.1650393111616854,1.996304136493356,-1.0,-1.0
1.728176150598466,6.464922730228853,-1.0,-1.0
9.74169477930969,6.36028517464506,1.0,1.0
5.347307118030338,1.966712931128308,1.0,1.0
8.172850783746323,5.126746140890576,1.0,1.0
6.001474040307775,6.947209086798442,-1.0,-1.0
4.229109025048087,7.121630830110274,-1.0,-1.0
8.2426824265899,12.681312282758777,-1.0,-1.0
3.9097748872949056,7.8920898917350595,-1.0,-1.0
9.080817034689376,10.810443220735088,-1.0,-1.0
4.089448144706987,2.3790655642837404,1.0,1.0
7.33239902701161,10.378618000892075,-1.0,-1.0
0.1019322102974684,-3.5054541174690352,1.0,1.0
8.487385511817095,12.925463776622792,-1.0,-1.0
0.6604526353200535,1.2223090503429466,-1.0,-1.0
8.445065085789802,13.180758905897946,-1.0,-1.0
3.777571884892371,3.416630248588502,1.0,-1.0
4.102088723804831,-0.1844713021612101,1.0,1.0
4.623112059630095,8.551844165062358,-1.0,-1.0
4.3959560624746805,8.079356043990737,-1.0,-1.0
1.7615908989208495,4.207566687619209,-1.0,-1.0
6.149414369751579,5.458463116281201,1.0,1.0
9.489618101441346,5.131836511088502,1.0,1.0
8.117590491859554,6.58628385396988,1.0,1.0
6.505678338979313,4.01501082842508,1.0,1.0
4.589332078867278,1.90239742098885,1.0,1.0
1.6781813722261585,1.1688238450413728,1.0,1.0
4.575912058051563,1.753453146509235,1.0,1.0
1.3657807856339554,0.1956262465291141,1.0,1.0
8.172889654712534,8.71792328260159,-1.0,-1.0
7.210009353614396,6.674236883795478,1.0,1.0
1.1778256247755292,2.656271372428254,-1.0,-1.0
2.2766484438313848,2.561425574587884,-1.0,-1.0
9.711125057370694,7.66658774260049,1.0,1.0
6.655951916296941,10.161754842267095,-1.0,-1.0
0.4510939470900199,-0.5054068887477583,1.0,1.0
4.399463056227714,2.295887468773857,1.0,1.0
4.4630486462892325,-0.3818703204307763,1.0,1.0
5.333343962195624,1.8182448436016,1.0,1.0
2.8436404336533494,3.461286574876675,-1.0,-1.0
2.312368998429678,0.0981592280960845,1.0,1.0
9.612653458681956,7.497300192971863,1.0,1.0
1.8010772746890458,2.8456286594434896,-1.0,-1.0
4.054230766444194,1.600828425314618,1.0,1.0
9.516429617353632,5.658033300190933,1.0,1.0
5.440350728346717,7.9268437776821745,-1.0,-1.0
3.840700875614421,-0.3128523753280552,1.0,1.0
8.841514024962068,9.312977096362411,-1.0,-1.0
2.546590544751263,-2.270081653597532,1.0,1.0
7.182012872643079,9.49140118094359,-1.0,-1.0
9.714239251756222,6.355512511889431,1.0,1.0
8.705904573047166,8.35493369688608,1.0,-1.0
4.201059490653741,-0.5340346486399747,1.0,1.0
7.884753847350959,4.933913382696595,1.0,1.0
5.585723327593588,4.046851942420826,1.0,1.0
8.872550421349661,7.7339802469845615,1.0,1.0
5.421206045698799,0.5585044242167676,1.0,1.0
1.133110984510649,0.6701345303145043,1.0,1.0
9.851076252879883,6.42017321571165,1.0,1.0
8.328611450746122,10.610642872784686,-1.0,-1.0
0.2204869055079961,4.083547457339934,-1.0,-1.0
5.413294522861303,6.518618500412684,-1.0,-1.0
2.879669348612536,2.4420269447140286,1.0,1.0
2.9865117727172628,4.479333590564611,-1.0,-1.0
1.138413607350054,2.9559500357237054,-1.0,-1.0
0.220697783576671,4.625494809406192,-1.0,-1.0
8.211619316785022,9.37875222073879,-1.0,-1.0
9.198645621908708,12.888025871209004,-1.0,-1.0
7.4204504978359695,6.412673412004748,1.0,1.0
1.876866067201565,3.0768154815147226,-1.0,-1.0
6.589613589938949,11.199385446636324,-1.0,-1.0
9.986154855054547,9.7574149544243,1.0,-1.0
5.406778945917251,9.934326144580204,-1.0,-1.0
4.989949449475988,2.2264839054786845,1.0,1.0
7.428029619516741,11.905064411697197,-1.0,-1.0
6.434575353277474,9.056779274416591,-1.0,-1.0
4.3778039673025,8.390234094868113,-1.0,-1.0
6.82448367922487,9.645373712237712,-1.0,-1.0
7.001310460493916,9.167848435708448,-1.0,-1.0
5.148018197701005,0.2444290602120027,1.0,1.0
8.747516811648927,8.948548015526175,-1.0,-1.0
1.0190031898981788,-0.4662939661750305,1.0,1.0
7.901495671671922,6.246403605410315,1.0,1.0
9.42065269722859,13.69349420658949,-1.0,-1.0
5.553461166155367,10.43390706093152,-1.0,-1.0
4.044638814184392,1.3572930952397773,1.0,1.0
3.687332199895344,1.0297771938280706,1.0,1.0
6.329965648539996,3.030709463451128,1.0,1.0
7.893110296396273,11.55480774270962,-1.0,-1.0
2.403327066240583,-0.6449768495790078,1.0,1.0
8.546493825370717,7.559149157414117,1.0,1.0
9.592384055726727,6.187154688357678,1.0,1.0
4.478383306736099,4.730835406006159,-1.0,-1.0
0.9889648929086524,0.1463482060477253,1.0,1.0
8.123047553993102,5.288186120811392,1.0,1.0
0.2961538107453088,-4.266499106217108,1.0,1.0
2.183426849011787,0.6277067984783684,1.0,1.0
5.460866009206489,3.0630402597614115,1.0,1.0
6.150436023089556,4.21387204143555,1.0,1.0
2.7635995929249138,0.7221674272802101,1.0,1.0
5.388656736086645,5.672098128562292,-1.0,-1.0
2.865652187888457,-0.984023929686705,1.0,1.0
0.7032343363740934,-2.6616824399593124,1.0,1.0
2.6329380653825565,3.9999742321560463,-1.0,-1.0
7.652613777144005,11.002212655165394,-1.0,-1.0
1.4372205788273495,4.650283726223504,-1.0,-1.0
6.416410061530883,9.737660670918274,-1.0,-1.0
4.63997639555065,-0.0217533935690958,1.0,1.0
8.651981131810562,10.211280240184252,-1.0,-1.0
6.759027746955848,4.551615290933737,1.0,1.0
3.666891391156749,0.7540709995608599,1.0,1.0
2.619082923984552,-1.8686056693206408,1.0,1.0
2.86152152141923,5.049477106674072,-1.0,-1.0
8.266919587842091,3.4386830923416536,1.0,1.0
7.045779050162332,6.903225113320493,1.0,-1.0
5.680775532451699,1.9917628145691704,1.0,1.0
4.316957540064182,1.3387751044813403,1.0,1.0
5.1812191246811325,2.291469382232362,1.0,1.0
4.394736906550061,2.134592757451254,1.0,1.0
1.7230510002524202,2.7257067430326822,-1.0,-1.0
4.001862963330152,1.5033263645316146,1.0,1.0
6.383658287536703,10.23194195978242,-1.0,-1.0
5.642430344719555,3.804539331267118,1.0,1.0
0.2390769891148381,-0.1851192424638479,1.0,-1.0
7.02410843627943,3.1933252173326454,1.0,1.0
3.108110094180084,2.3118194369080043,1.0,1.0
0.8010377145833913,0.9587490199056594,-1.0,-1.0
5.422092232131767,7.485028887503656,-1.0,-1.0
5.351654497434272,5.715192773975609,-1.0,-1.0
9.99938212471478,14.811319388460593,-1.0,-1.0
6.105031409768666,10.967226799366433,-1.0,-1.0
9.245607751251242,13.256275995960284,-1.0,-1.0
5.750323293560381,10.429621533361956,-1.0,-1.0
7.816118358839176,9.390822484031084,-1.0,-1.0
8.53645958341737,3.7124199345620905,1.0,1.0
5.169376046080486,8.982392495286657,-1.0,-1.0
9.397228731005985,10.408827519364992,-1.0,-1.0
1.7281379279826914,6.689182302977708,-1.0,-1.0
9.276536128164263,14.023723240854428,-1.0,-1.0
4.150280662210925,0.6180834768324264,1.0,1.0
6.868636910672255,3.5170320252400296,1.0,1.0
3.919610016853112,1.805318092708304,1.0,1.0
2.018616439359895,-2.083474524215593,1.0,1.0
1.586219459446917,3.584101387646365,-1.0,-1.0
6.143982770309248,1.2637411557048497,1.0,1.0
5.322083601578802,3.387480712800297,1.0,1.0
4.658983540060751,1.020868606647496,1.0,1.0
9.6934903413746,13.59868325641418,-1.0,-1.0
3.5844574224635,8.278321456200594,-1.0,-1.0
4.700989664004599,5.207119813268061,-1.0,-1.0
4.739912394759659,0.7621499082912946,1.0,1.0
2.858705027263841,3.381464226994413,-1.0,-1.0
9.161596420629234,11.43999393186484,-1.0,-1.0
6.550825786378995,8.520997600297731,-1.0,-1.0
1.6015769833619375,0.6364354296047456,1.0,1.0
2.559440350013263,1.924393220245483,1.0,1.0
2.6625720771240835,5.284012325087018,-1.0,-1.0
3.580566900995138,2.407048802742644,1.0,1.0
1.815029053807239,-1.7517275428905628,1.0,1.0
1.402270883516249,-3.287910235819938,1.0,1.0
7.241205814225974,8.687208632956654,-1.0,-1.0
9.337051177053166,14.061455112349307,-1.0,-1.0
8.539348513578584,10.558503523223385,-1.0,-1.0
8.974724961919797,6.563472878450588,1.0,1.0
2.8114309831911344,5.051753158824229,-1.0,-1.0
6.5276988171486,1.7611135166728422,1.0,1.0
5.603452944503578,4.2629262341783845,1.0,1.0
6.305048164447764,5.632053664729758,1.0,1.0
3.8557955042103353,1.7339643359570056,1.0,1.0
4.965028076163481,-0.0298285206458857,1.0,-1.0
8.278827213078069,7.891881154594762,1.0,1.0
0.4934443811213285,-2.764082395590916,1.0,1.0
5.1996605147979,8.979041720210912,-1.0,-1.0
5.275507455552346,8.930852185242648,-1.0,-1.0
2.860542362646914,7.31844938535518,-1.0,-1.0
3.2574463644879046,1.017368961004291,1.0,1.0
8.61238347599919,5.061942935013867,1.0,1.0
4.621714605706135,7.859678409184072,-1.0,-1.0
6.586401497263815,8.598510480981355,-1.0,-1.0
2.990153422532116,7.281917649049449,-1.0,-1.0
8.488810569174483,6.676944327707107,1.0,1.0
3.5640486616721856,8.016889939276098,-1.0,-1.0
8.625993594134274,11.414414214711533,-1.0,-1.0
7.836355859170964,5.437425035790616,1.0,1.0
5.196503485309943,4.342084600631469,1.0,1.0
8.396350775777938,12.822803611972928,-1.0,-1.0
5.839658503123627,9.73735119749323,-1.0,-1.0
1.462720927527289,-0.7967435170200978,1.0,1.0
9.426039463071984,10.28001223621067,-1.0,-1.0
8.818480314508847,9.43934027527579,-1.0,-1.0
5.061817139754274,1.4252771023441788,1.0,1.0
6.042241558630815,1.7469199475403077,1.0,1.0
6.5825809364850185,6.1958228638370585,1.0,-1.0
3.7409824511027487,4.32329342685044,-1.0,-1.0
3.797238419426617,-0.298044420212312,1.0,1.0
0.9278191072204534,-1.921963594037638,1.0,1.0
4.462088947979227,9.366455613625517,-1.0,-1.0
2.815942329063048,7.637095329769219,-1.0,-1.0
2.0025255308933443,-2.9808658965402386,1.0,1.0
6.489933342286799,2.859845900460553,1.0,1.0
9.203724557405454,8.0703830019706,1.0,1.0
1.8440528523575703,3.423515769006336,-1.0,-1.0
5.734361639732832,6.461853863455633,-1.0,-1.0
4.626514091792023,0.8104121220038416,1.0,1.0
6.118575335311364,2.921594316453138,1.0,1.0
4.178004717910278,6.884004652224746,-1.0,-1.0
8.717749905432672,6.742188037985123,1.0,1.0
1.764493922054985,3.9404505390548574,-1.0,-1.0
1.036054976333437,-3.141757574122633,1.0,1.0
8.851307792412538,8.569703522346586,1.0,-1.0
4.025681849844425,7.223115939013455,-1.0,-1.0
1.6051928380869929,2.358490422199594,-1.0,-1.0
7.327075988288927,6.773346455267838,1.0,1.0
8.862421980268852,6.647565128110324,1.0,1.0
7.485613470779459,4.398375070494171,1.0,1.0
0.592618456528321,-3.4491159287788014,1.0,1.0
2.1759572339182287,0.3416514479012058,1.0,1.0
7.340467841950089,9.569243588351064,-1.0,-1.0
6.4831081067531695,4.318409655849061,1.0,1.0
2.750977956907032,2.550737005005946,1.0,-1.0
6.508181352015962,1.747107556436525,1.0,1.0
3.9617447833843977,3.567398512765907,1.0,-1.0
7.395441183788449,7.624846360372137,-1.0,-1.0
4.128532871606703,2.169061422130852,1.0,1.0
8.02396536438932,10.952091163081825,-1.0,-1.0
6.055847491769251,1.6069475293880302,1.0,1.0
5.818837046663388,10.61786264087397,-1.0,-1.0
1.173998918907322,3.956445283176431,-1.0,-1.0
4.193099525237232,8.439544946446846,-1.0,-1.0
1.857436094110102,1.4385088532999464,1.0,1.0
5.668813203580938,3.26895937517235,1.0,1.0
3.890833463333524,1.130998976328729,1.0,1.0
4.238422116750319,8.532413178759201,-1.0,-1.0
6.961888588243936,2.3865006633463723,1.0,1.0
9.68824055508459,5.594823492887302,1.0,1.0
